Date,Open,High,Low,Close,Adj Close,Volume
2005-11-03,null,null,null,null,null,null
2005-11-04,5100.000000,5100.000000,4910.000000,4950.000000,4071.501709,200000
2005-11-07,4900.000000,4990.000000,4900.000000,4945.000000,4067.389160,105000
2005-11-08,4920.000000,4935.000000,4810.000000,4860.000000,3997.474609,196000
2005-11-09,4860.000000,4945.000000,4805.000000,4910.000000,4038.600830,135000
2005-11-10,4945.000000,5040.000000,4910.000000,4950.000000,4071.501709,137000
2005-11-11,4975.000000,4995.000000,4900.000000,4935.000000,4059.163818,94000
2005-11-14,4940.000000,5160.000000,4915.000000,5130.000000,4219.556641,254000
2005-11-15,5230.000000,5260.000000,5030.000000,5070.000000,4170.205078,235000
2005-11-16,5080.000000,5170.000000,5000.000000,5090.000000,4186.655273,150000
2005-11-17,5110.000000,5170.000000,5030.000000,5070.000000,4170.205078,134000
2005-11-18,5030.000000,5080.000000,4920.000000,4960.000000,4079.727051,274000
2005-11-21,4970.000000,5030.000000,4920.000000,4920.000000,4046.826172,129000
2005-11-22,4930.000000,4965.000000,4865.000000,4890.000000,4022.150391,125000
2005-11-23,null,null,null,null,null,null
2005-11-24,4865.000000,4880.000000,4750.000000,4755.000000,3911.109375,239000
2005-11-25,4710.000000,4730.000000,4610.000000,4620.000000,3800.068359,256000
2005-11-28,4600.000000,4860.000000,4570.000000,4845.000000,3985.136719,263000
2005-11-29,4790.000000,4815.000000,4650.000000,4800.000000,3948.123047,217000
2005-11-30,4850.000000,5200.000000,4820.000000,5130.000000,4219.556641,480000
2005-12-01,5090.000000,5100.000000,4840.000000,4840.000000,3981.023926,279000
2005-12-02,4750.000000,4840.000000,4730.000000,4750.000000,3906.996582,292000
2005-12-05,4750.000000,4800.000000,4685.000000,4700.000000,3865.870361,230000
2005-12-06,4665.000000,4690.000000,4625.000000,4650.000000,3824.744141,302000
2005-12-07,4685.000000,4690.000000,4600.000000,4620.000000,3800.068359,298000
2005-12-08,4620.000000,4630.000000,4520.000000,4530.000000,3726.041016,276000
2005-12-09,4570.000000,4715.000000,4560.000000,4715.000000,3878.208252,240000
2005-12-12,4715.000000,4815.000000,4655.000000,4800.000000,3948.123047,291000
2005-12-13,4785.000000,4795.000000,4700.000000,4720.000000,3882.321045,212000
2005-12-14,4710.000000,4710.000000,4620.000000,4700.000000,3865.870361,155000
2005-12-15,4700.000000,4960.000000,4640.000000,4925.000000,4050.938721,494000
2005-12-16,4970.000000,5040.000000,4775.000000,4800.000000,3948.123047,360000
2005-12-19,4870.000000,4985.000000,4815.000000,4980.000000,4096.177734,260000
2005-12-20,5020.000000,5020.000000,4935.000000,4995.000000,4108.515625,317000
2005-12-21,4940.000000,4980.000000,4880.000000,4880.000000,4013.925049,248000
2005-12-22,4880.000000,4900.000000,4755.000000,4780.000000,3931.672363,226000
2005-12-23,null,null,null,null,null,null
2005-12-26,4775.000000,4950.000000,4770.000000,4810.000000,3956.348145,288000
2005-12-27,4850.000000,4880.000000,4700.000000,4765.000000,3919.334473,257000
2005-12-28,4845.000000,5170.000000,4800.000000,5170.000000,4252.457520,657000
2005-12-29,5350.000000,5650.000000,5300.000000,5370.000000,4416.962402,1009000
2005-12-30,4870.000000,4870.000000,4870.000000,4870.000000,4005.699707,48000
2006-01-02,null,null,null,null,null,null
2006-01-03,null,null,null,null,null,null
2006-01-04,4470.000000,4470.000000,4470.000000,4470.000000,3676.689453,73000
2006-01-05,4070.000000,4070.000000,4070.000000,4070.000000,3347.679199,116000
2006-01-06,4030.000000,4230.000000,3725.000000,3855.000000,3170.836182,3917000
2006-01-09,null,null,null,null,null,null
2006-01-10,3900.000000,3980.000000,3855.000000,3885.000000,3195.511963,1074000
2006-01-11,3950.000000,3955.000000,3810.000000,3885.000000,3195.511963,689000
2006-01-12,3905.000000,3940.000000,3890.000000,3935.000000,3236.638428,575000
2006-01-13,3975.000000,4205.000000,3965.000000,4185.000000,3442.269775,1409000
2006-01-16,4235.000000,4315.000000,4110.000000,4125.000000,3392.918213,1285000
2006-01-17,3965.000000,4050.000000,3775.000000,3775.000000,3105.034180,832000
2006-01-18,3695.000000,3745.000000,3375.000000,3375.000000,2776.023926,400000
2006-01-19,3215.000000,3560.000000,3215.000000,3455.000000,2841.825928,848000
2006-01-20,3520.000000,3540.000000,3055.000000,3120.000000,2566.280029,683000
2006-01-23,2950.000000,2980.000000,2720.000000,2720.000000,2237.269775,496000
2006-01-24,2930.000000,3020.000000,2860.000000,3020.000000,2484.027344,348000
2006-01-25,3220.000000,3230.000000,2980.000000,3000.000000,2467.576904,562000
2006-01-26,2990.000000,3105.000000,2981.000000,2990.000000,2459.351563,264000
2006-01-27,3015.000000,3040.000000,2982.000000,3005.000000,2471.689453,265000
2006-01-30,3030.000000,3050.000000,2980.000000,2980.000000,2451.126465,248000
2006-01-31,2890.000000,2900.000000,2810.000000,2870.000000,2360.648438,304000
2006-02-01,2855.000000,2885.000000,2810.000000,2820.000000,2319.522217,246000
2006-02-02,2811.000000,2938.000000,2801.000000,2850.000000,2344.197998,349000
2006-02-03,2910.000000,3150.000000,2880.000000,3150.000000,2590.955811,580000
2006-02-06,3330.000000,3540.000000,3215.000000,3390.000000,2788.361816,1011000
2006-02-07,3415.000000,3480.000000,3300.000000,3445.000000,2833.600830,440000
2006-02-08,3445.000000,3545.000000,3395.000000,3515.000000,2891.177490,527000
2006-02-09,3555.000000,3590.000000,3330.000000,3345.000000,2751.348145,423000
2006-02-10,3305.000000,3345.000000,3025.000000,3100.000000,2549.829346,468000
2006-02-13,3050.000000,3060.000000,2861.000000,2895.000000,2381.211670,267000
2006-02-14,2805.000000,2930.000000,2595.000000,2849.000000,2343.375488,504000
2006-02-15,2890.000000,2948.000000,2776.000000,2800.000000,2303.071777,209000
2006-02-16,2740.000000,2780.000000,2700.000000,2730.000000,2245.494873,234000
2006-02-17,2700.000000,2768.000000,2550.000000,2626.000000,2159.952393,239000
2006-02-20,2506.000000,2550.000000,2361.000000,2427.000000,1996.269653,363000
2006-02-21,2397.000000,2531.000000,2390.000000,2439.000000,2006.140015,548000
2006-02-22,2409.000000,2500.000000,2405.000000,2500.000000,2056.313965,301000
2006-02-23,2522.000000,2798.000000,2522.000000,2710.000000,2229.044434,536000
2006-02-24,2741.000000,2930.000000,2710.000000,2880.000000,2368.873779,395000
2006-02-27,3040.000000,3080.000000,2800.000000,2825.000000,2323.634766,392000
2006-02-28,2765.000000,2876.000000,2735.000000,2854.000000,2347.488037,340000
2006-03-01,2764.000000,2870.000000,2760.000000,2800.000000,2303.071777,335000
2006-03-02,2800.000000,2870.000000,2780.000000,2780.000000,2286.621338,154000
2006-03-03,2752.000000,2775.000000,2601.000000,2624.000000,2158.307129,158000
2006-03-06,2600.000000,2629.000000,2551.000000,2591.000000,2131.163818,161000
2006-03-07,2560.000000,2575.000000,2450.000000,2500.000000,2056.313965,304000
2006-03-08,2500.000000,2621.000000,2450.000000,2560.000000,2105.665527,134000
2006-03-09,2619.000000,2629.000000,2570.000000,2580.000000,2122.116211,136000
2006-03-10,2600.000000,2645.000000,2577.000000,2605.000000,2142.679199,160000
2006-03-13,2690.000000,2815.000000,2650.000000,2799.000000,2302.249268,278000
2006-03-14,2829.000000,2900.000000,2800.000000,2810.000000,2311.296875,329000
2006-03-15,2842.000000,2862.000000,2685.000000,2715.000000,2233.156982,237000
2006-03-16,2655.000000,2675.000000,2594.000000,2601.000000,2139.389160,174000
2006-03-17,2571.000000,2901.000000,2540.000000,2901.000000,2386.146729,202000
2006-03-20,3205.000000,3205.000000,3115.000000,3205.000000,2636.194580,499000
2006-03-21,null,null,null,null,null,null
2006-03-22,3165.000000,3230.000000,3010.000000,3035.000000,2496.365234,802000
2006-03-23,2980.000000,3160.000000,2930.000000,3055.000000,2512.815674,651000
2006-03-24,3090.000000,3090.000000,2980.000000,2985.000000,2455.239014,199000
2006-03-27,2925.000000,2956.000000,2850.000000,2860.000000,2352.423340,197000
2006-03-28,2800.000000,2898.000000,2760.000000,2800.000000,2303.071777,187000
2006-03-29,2800.000000,3005.000000,2800.000000,2935.000000,2414.112793,341000
2006-03-30,2953.000000,3025.000000,2890.000000,2900.000000,2385.324219,239000
2006-03-31,2913.000000,2948.000000,2862.000000,2910.000000,2393.549561,160000
2006-04-03,2930.000000,2939.000000,2890.000000,2914.000000,2396.839600,232000
2006-04-04,2921.000000,2925.000000,2860.000000,2863.000000,2354.890869,259000
2006-04-05,2863.000000,2885.000000,2805.000000,2820.000000,2319.522217,217000
2006-04-06,2822.000000,2880.000000,2810.000000,2855.000000,2348.310547,177000
2006-04-07,2840.000000,2925.000000,2840.000000,2878.000000,2367.228760,277000
2006-04-10,2858.000000,3035.000000,2856.000000,3035.000000,2496.365234,512000
2006-04-11,3050.000000,3090.000000,2955.000000,2995.000000,2463.464111,333000
2006-04-12,2905.000000,2956.000000,2896.000000,2928.000000,2408.354980,223000
2006-04-13,2911.000000,2948.000000,2878.000000,2887.000000,2374.631348,202000
2006-04-14,2888.000000,2890.000000,2832.000000,2838.000000,2334.327637,225000
2006-04-17,2838.000000,2838.000000,2730.000000,2742.000000,2255.365234,277000
2006-04-18,2682.000000,2787.000000,2681.000000,2774.000000,2281.686035,208000
2006-04-19,2800.000000,2810.000000,2711.000000,2713.000000,2231.511963,145000
2006-04-20,2690.000000,2692.000000,2502.000000,2517.000000,2070.296875,565000
2006-04-21,2487.000000,2487.000000,2217.000000,2221.000000,1826.829346,932000
2006-04-24,2217.000000,2218.000000,2025.000000,2117.000000,1741.286743,404000
2006-04-25,2147.000000,2295.000000,2125.000000,2260.000000,1858.907959,302000
2006-04-26,2290.000000,2298.000000,2101.000000,2135.000000,1756.092163,263000
2006-04-27,2150.000000,2160.000000,2080.000000,2100.000000,1727.303833,166000
2006-04-28,2075.000000,2097.000000,2051.000000,2097.000000,1724.836182,126000
2006-05-01,2103.000000,2116.000000,2052.000000,2061.000000,1695.225342,131000
2006-05-02,2031.000000,2050.000000,2002.000000,2034.000000,1673.017090,208000
2006-05-03,null,null,null,null,null,null
2006-05-04,null,null,null,null,null,null
2006-05-05,null,null,null,null,null,null
2006-05-08,2031.000000,2198.000000,2011.000000,2161.000000,1777.477905,243000
2006-05-09,2131.000000,2144.000000,2049.000000,2058.000000,1692.757690,155000
2006-05-10,2035.000000,2042.000000,2011.000000,2016.000000,1658.211670,135000
2006-05-11,2017.000000,2050.000000,1888.000000,1900.000000,1562.798706,282000
2006-05-12,1800.000000,1870.000000,1771.000000,1842.000000,1515.092163,291000
2006-05-15,1810.000000,1850.000000,1781.000000,1787.000000,1469.853271,201000
2006-05-16,1770.000000,1830.000000,1588.000000,1588.000000,1306.170654,388000
2006-05-17,1601.000000,1630.000000,1511.000000,1615.000000,1328.378906,374000
2006-05-18,1535.000000,1630.000000,1520.000000,1585.000000,1303.703125,194000
2006-05-19,1565.000000,1785.000000,1565.000000,1785.000000,1468.208252,378000
2006-05-22,1885.000000,1935.000000,1700.000000,1700.000000,1398.293579,478000
2006-05-23,1721.000000,1840.000000,1650.000000,1715.000000,1410.631470,370000
2006-05-24,1775.000000,1875.000000,1760.000000,1848.000000,1520.027344,450000
2006-05-25,1830.000000,1885.000000,1801.000000,1840.000000,1513.447144,157000
2006-05-26,1880.000000,1885.000000,1801.000000,1828.000000,1503.576782,89000
2006-05-29,1800.000000,1811.000000,1660.000000,1683.000000,1384.310669,173000
2006-05-30,1600.000000,1619.000000,1552.000000,1570.000000,1291.365234,189000
2006-05-31,1510.000000,1528.000000,1375.000000,1400.000000,1151.535889,324000
2006-06-01,1480.000000,1506.000000,1280.000000,1291.000000,1061.880615,275000
2006-06-02,1271.000000,1330.000000,1100.000000,1329.000000,1093.136597,429000
2006-06-05,1330.000000,1488.000000,1251.000000,1439.000000,1183.614380,262000
2006-06-06,1379.000000,1465.000000,1359.000000,1378.000000,1133.440308,229000
2006-06-07,1418.000000,1529.000000,1365.000000,1368.000000,1125.215088,327000
2006-06-08,1300.000000,1317.000000,1268.000000,1283.000000,1055.300415,183000
2006-06-09,1318.000000,1370.000000,1250.000000,1370.000000,1126.860107,241000
2006-06-12,1330.000000,1462.000000,1313.000000,1459.000000,1200.064819,198000
2006-06-13,1419.000000,1515.000000,1407.000000,1450.000000,1192.662109,193000
2006-06-14,1430.000000,1512.000000,1430.000000,1503.000000,1236.255981,261000
2006-06-15,1563.000000,1590.000000,1516.000000,1547.000000,1272.447144,217000
2006-06-16,1600.000000,1600.000000,1521.000000,1549.000000,1274.092163,221000
2006-06-19,1521.000000,1554.000000,1515.000000,1521.000000,1251.061523,114000
2006-06-20,1519.000000,1520.000000,1401.000000,1408.000000,1158.116089,172000
2006-06-21,1428.000000,1479.000000,1401.000000,1430.000000,1176.211670,99000
2006-06-22,1470.000000,1475.000000,1441.000000,1455.000000,1196.774780,86000
2006-06-23,1440.000000,1440.000000,1405.000000,1422.000000,1169.631470,61000
2006-06-26,1382.000000,1410.000000,1380.000000,1402.000000,1153.180908,101000
2006-06-27,1414.000000,1437.000000,1395.000000,1415.000000,1163.873779,116000
2006-06-28,1395.000000,1407.000000,1389.000000,1400.000000,1151.535889,53000
2006-06-29,1400.000000,1447.000000,1394.000000,1402.000000,1153.180908,106000
2006-06-30,1202.000000,1231.000000,1202.000000,1216.000000,1000.191162,1022000
2006-07-03,1236.000000,1281.000000,1222.000000,1260.000000,1036.382324,290000
2006-07-04,1259.000000,1270.000000,1236.000000,1254.000000,1031.447144,222000
2006-07-05,1235.000000,1238.000000,1210.000000,1211.000000,996.078552,200000
2006-07-06,1171.000000,1195.000000,1155.000000,1183.000000,973.047791,172000
2006-07-07,1179.000000,1188.000000,1100.000000,1105.000000,908.890808,191000
2006-07-10,1025.000000,1045.000000,987.000000,1009.000000,829.928345,502000
2006-07-11,1065.000000,1068.000000,953.000000,960.000000,789.624573,390000
2006-07-12,950.000000,958.000000,901.000000,904.000000,743.563171,369000
2006-07-13,864.000000,928.000000,853.000000,863.000000,709.839600,378000
2006-07-14,843.000000,875.000000,788.000000,800.000000,658.020508,576000
2006-07-17,800.000000,800.000000,800.000000,800.000000,658.020508,0
2006-07-18,790.000000,830.000000,700.000000,701.000000,576.590454,718000
2006-07-19,691.000000,730.000000,650.000000,653.000000,537.109253,544000
2006-07-20,713.000000,753.000000,685.000000,753.000000,619.361816,477000
2006-07-21,733.000000,761.000000,693.000000,698.000000,574.122864,618000
2006-07-24,668.000000,695.000000,651.000000,681.000000,560.139954,443000
2006-07-25,721.000000,751.000000,694.000000,695.000000,571.655334,396000
2006-07-26,695.000000,708.000000,661.000000,669.000000,550.269653,244000
2006-07-27,650.000000,727.000000,630.000000,683.000000,561.784973,304000
2006-07-28,713.000000,720.000000,691.000000,705.000000,579.880554,232000
2006-07-31,724.000000,792.000000,721.000000,770.000000,633.344727,426000
2006-08-01,770.000000,844.000000,758.000000,786.000000,646.505127,617000
2006-08-02,786.000000,817.000000,760.000000,801.000000,658.843018,327000
2006-08-03,830.000000,835.000000,801.000000,808.000000,664.600708,333000
2006-08-04,815.000000,820.000000,780.000000,781.000000,642.392517,226000
2006-08-07,768.000000,797.000000,731.000000,740.000000,608.668945,240000
2006-08-08,725.000000,743.000000,702.000000,713.000000,586.460754,237000
2006-08-09,723.000000,756.000000,708.000000,748.000000,615.249146,223000
2006-08-10,755.000000,777.000000,735.000000,761.000000,625.942017,217000
2006-08-11,773.000000,776.000000,745.000000,750.000000,616.894226,124000
2006-08-14,741.000000,750.000000,720.000000,725.000000,596.331055,174000
2006-08-15,731.000000,825.000000,730.000000,810.000000,666.245728,730000
2006-08-16,830.000000,869.000000,822.000000,833.000000,685.163818,571000
2006-08-17,857.000000,879.000000,842.000000,851.000000,699.969299,333000
2006-08-18,861.000000,896.000000,850.000000,895.000000,736.160400,267000
2006-08-21,925.000000,995.000000,915.000000,995.000000,818.412964,258000
2006-08-22,1065.000000,1095.000000,1046.000000,1095.000000,900.665527,351000
2006-08-23,1295.000000,1295.000000,1136.000000,1243.000000,1022.399353,1609000
2006-08-24,1185.000000,1220.000000,1121.000000,1155.000000,950.017090,577000
2006-08-25,1115.000000,1149.000000,1090.000000,1105.000000,908.890808,377000
2006-08-28,1045.000000,1059.000000,920.000000,954.000000,784.689453,540000
2006-08-29,1024.000000,1054.000000,1005.000000,1054.000000,866.942017,137000
2006-08-30,1174.000000,1253.000000,1012.000000,1033.000000,849.668945,1221000
2006-08-31,1053.000000,1137.000000,1053.000000,1082.000000,889.972717,392000
2006-09-01,1050.000000,1094.000000,1004.000000,1030.000000,847.201416,349000
2006-09-04,1085.000000,1208.000000,1037.000000,1091.000000,897.375427,667000
2006-09-05,1151.000000,1200.000000,1142.000000,1189.000000,977.982971,552000
2006-09-06,1202.000000,1218.000000,1181.000000,1195.000000,982.918091,528000
2006-09-07,1175.000000,1270.000000,1153.000000,1249.000000,1027.334473,809000
2006-09-08,1245.000000,1410.000000,1233.000000,1410.000000,1159.761108,1313000
2006-09-11,1470.000000,1605.000000,1451.000000,1600.000000,1316.041016,1407000
2006-09-12,1580.000000,1730.000000,1420.000000,1469.000000,1208.290161,1672000
2006-09-13,1549.000000,1620.000000,1352.000000,1355.000000,1114.522217,1110000
2006-09-14,1315.000000,1410.000000,1273.000000,1354.000000,1113.699707,680000
2006-09-15,1410.000000,1470.000000,1380.000000,1430.000000,1176.211670,685000
2006-09-18,null,null,null,null,null,null
2006-09-19,1465.000000,1500.000000,1352.000000,1365.000000,1122.747437,401000
2006-09-20,1290.000000,1341.000000,1280.000000,1318.000000,1084.088745,254000
2006-09-21,1335.000000,1356.000000,1220.000000,1264.000000,1039.672363,295000
2006-09-22,1224.000000,1319.000000,1224.000000,1298.000000,1067.638306,326000
2006-09-25,1378.000000,1408.000000,1300.000000,1304.000000,1072.573364,518000
2006-09-26,1340.000000,1349.000000,1251.000000,1258.000000,1034.737183,207000
2006-09-27,1280.000000,1310.000000,1260.000000,1303.000000,1071.750854,254000
2006-09-28,1335.000000,1499.000000,1305.000000,1499.000000,1232.965942,763000
2006-09-29,1499.000000,1560.000000,1420.000000,1420.000000,1167.986328,615000
2006-10-02,1427.000000,1485.000000,1372.000000,1429.000000,1175.389160,296000
2006-10-03,1391.000000,1493.000000,1390.000000,1469.000000,1208.290161,373000
2006-10-04,1485.000000,1487.000000,1375.000000,1380.000000,1135.085327,362000
2006-10-05,1420.000000,1436.000000,1368.000000,1389.000000,1142.488037,193000
2006-10-06,1370.000000,1387.000000,1318.000000,1321.000000,1086.556396,210000
2006-10-09,null,null,null,null,null,null
2006-10-10,1241.000000,1269.000000,1128.000000,1143.000000,940.146790,513000
2006-10-11,1112.000000,1141.000000,1080.000000,1085.000000,892.440308,295000
2006-10-12,1025.000000,1225.000000,1020.000000,1208.000000,993.610962,446000
2006-10-13,1268.000000,1277.000000,1188.000000,1221.000000,1004.303772,373000
2006-10-16,1250.000000,1288.000000,1230.000000,1266.000000,1041.317383,296000
2006-10-17,1280.000000,1313.000000,1221.000000,1226.000000,1008.416382,316000
2006-10-18,1240.000000,1316.000000,1223.000000,1310.000000,1077.508545,298000
2006-10-19,1354.000000,1386.000000,1323.000000,1355.000000,1114.522217,334000
2006-10-20,1335.000000,1346.000000,1268.000000,1275.000000,1048.720215,330000
2006-10-23,1259.000000,1334.000000,1230.000000,1277.000000,1050.365234,292000
2006-10-24,1315.000000,1315.000000,1251.000000,1269.000000,1043.785034,199000
2006-10-25,1249.000000,1286.000000,1192.000000,1200.000000,987.030762,258000
2006-10-26,1220.000000,1230.000000,1201.000000,1214.000000,998.546082,110000
2006-10-27,1202.000000,1218.000000,1193.000000,1195.000000,982.918091,97000
2006-10-30,1185.000000,1185.000000,1145.000000,1150.000000,945.904480,132000
2006-10-31,1130.000000,1150.000000,1106.000000,1140.000000,937.679199,137000
2006-11-01,1134.000000,1237.000000,1122.000000,1185.000000,974.692871,345000
2006-11-02,1185.000000,1226.000000,1135.000000,1141.000000,938.501709,176000
2006-11-03,null,null,null,null,null,null
2006-11-06,1137.000000,1185.000000,1112.000000,1115.000000,917.116089,127000
2006-11-07,1150.000000,1160.000000,1113.000000,1116.000000,917.938599,79000
2006-11-08,1105.000000,1120.000000,1051.000000,1052.000000,865.296936,148000
2006-11-09,1060.000000,1085.000000,1053.000000,1067.000000,877.634827,91000
2006-11-10,1080.000000,1080.000000,1054.000000,1060.000000,871.877136,91000
2006-11-13,1052.000000,1058.000000,980.000000,1006.000000,827.460754,163000
2006-11-14,1024.000000,1045.000000,1009.000000,1036.000000,852.136536,96000
2006-11-15,1068.000000,1070.000000,1011.000000,1011.000000,831.573425,77000
2006-11-16,982.000000,1009.000000,949.000000,955.000000,785.511963,137000
2006-11-17,925.000000,934.000000,865.000000,868.000000,713.952209,186000
2006-11-20,818.000000,828.000000,772.000000,788.000000,648.150208,288000
2006-11-21,830.000000,873.000000,801.000000,865.000000,711.484680,260000
2006-11-22,835.000000,965.000000,822.000000,965.000000,793.737244,333000
2006-11-23,null,null,null,null,null,null
2006-11-24,935.000000,971.000000,903.000000,945.000000,777.286682,294000
2006-11-27,925.000000,978.000000,915.000000,931.000000,765.771362,227000
2006-11-28,917.000000,967.000000,895.000000,927.000000,762.481262,352000
2006-11-29,950.000000,972.000000,920.000000,920.000000,756.723572,226000
2006-11-30,935.000000,947.000000,901.000000,913.000000,750.965881,188000
2006-12-01,900.000000,930.000000,888.000000,901.000000,741.095581,129000
2006-12-04,886.000000,911.000000,886.000000,901.000000,741.095581,99000
2006-12-05,910.000000,930.000000,905.000000,911.000000,749.320862,103000
2006-12-06,921.000000,929.000000,909.000000,916.000000,753.433472,134000
2006-12-07,924.000000,963.000000,918.000000,949.000000,780.576843,262000
2006-12-08,969.000000,1038.000000,958.000000,1008.000000,829.105835,740000
2006-12-11,1040.000000,1086.000000,982.000000,986.000000,811.010254,638000
2006-12-12,980.000000,1024.000000,929.000000,939.000000,772.351563,287000
2006-12-13,932.000000,944.000000,904.000000,916.000000,753.433472,153000
2006-12-14,916.000000,927.000000,907.000000,920.000000,756.723572,140000
2006-12-15,925.000000,935.000000,910.000000,922.000000,758.368652,131000
2006-12-18,911.000000,913.000000,880.000000,881.000000,724.645081,188000
2006-12-19,841.000000,878.000000,830.000000,838.000000,689.276489,253000
2006-12-20,821.000000,842.000000,813.000000,840.000000,690.921509,199000
2006-12-21,842.000000,857.000000,822.000000,824.000000,677.761108,188000
2006-12-22,805.000000,813.000000,791.000000,796.000000,654.730408,194000
2006-12-25,736.000000,751.000000,711.000000,713.000000,586.460754,415000
2006-12-26,710.000000,793.000000,709.000000,788.000000,648.150208,323000
2006-12-27,768.000000,778.000000,751.000000,755.000000,621.006836,159000
2006-12-28,735.000000,740.000000,706.000000,716.000000,588.928345,175000
2006-12-29,706.000000,715.000000,704.000000,710.000000,583.993164,71000
2007-01-04,710.000000,738.000000,710.000000,725.000000,596.331055,52000
2007-01-05,733.000000,773.000000,732.000000,749.000000,616.071716,196000
2007-01-09,765.000000,782.000000,753.000000,770.000000,633.344727,138000
2007-01-10,765.000000,771.000000,732.000000,747.000000,614.426636,102000
2007-01-11,743.000000,743.000000,722.000000,726.000000,597.153625,54000
2007-01-12,730.000000,739.000000,707.000000,709.000000,583.170654,88000
2007-01-15,705.000000,707.000000,690.000000,699.000000,574.945435,159000
2007-01-16,700.000000,742.000000,699.000000,726.000000,597.153625,118000
2007-01-17,726.000000,736.000000,717.000000,726.000000,597.153625,136000
2007-01-18,730.000000,798.000000,720.000000,790.000000,649.795227,312000
2007-01-19,820.000000,829.000000,809.000000,824.000000,677.761108,309000
2007-01-22,850.000000,851.000000,790.000000,806.000000,662.955627,309000
2007-01-23,790.000000,815.000000,764.000000,764.000000,628.409546,151000
2007-01-24,775.000000,799.000000,774.000000,795.000000,653.907898,114000
2007-01-25,805.000000,815.000000,775.000000,776.000000,638.279907,153000
2007-01-26,762.000000,775.000000,750.000000,769.000000,632.522217,122000
2007-01-29,770.000000,779.000000,758.000000,771.000000,634.167236,72000
2007-01-30,778.000000,784.000000,750.000000,750.000000,616.894226,94000
2007-01-31,750.000000,757.000000,730.000000,743.000000,611.136536,68000
2007-02-01,735.000000,741.000000,723.000000,725.000000,596.331055,70000
2007-02-02,720.000000,732.000000,720.000000,720.000000,592.218445,69000
2007-02-05,715.000000,734.000000,710.000000,734.000000,603.733826,68000
2007-02-06,730.000000,733.000000,720.000000,724.000000,595.508545,51000
2007-02-07,721.000000,724.000000,714.000000,715.000000,588.105835,47000
2007-02-08,710.000000,715.000000,703.000000,705.000000,579.880554,67000
2007-02-09,702.000000,706.000000,695.000000,696.000000,572.477844,96000
2007-02-13,695.000000,745.000000,693.000000,738.000000,607.023926,161000
2007-02-14,747.000000,755.000000,732.000000,750.000000,616.894226,131000
2007-02-15,750.000000,754.000000,716.000000,724.000000,595.508545,57000
2007-02-16,725.000000,730.000000,706.000000,710.000000,583.993164,76000
2007-02-19,705.000000,716.000000,705.000000,709.000000,583.170654,45000
2007-02-20,710.000000,714.000000,700.000000,710.000000,583.993164,49000
2007-02-21,701.000000,708.000000,697.000000,701.000000,576.590454,66000
2007-02-22,695.000000,699.000000,686.000000,699.000000,574.945435,88000
2007-02-23,699.000000,729.000000,698.000000,720.000000,592.218445,108000
2007-02-26,717.000000,738.000000,710.000000,720.000000,592.218445,68000
2007-02-27,710.000000,719.000000,706.000000,713.000000,586.460754,44000
2007-02-28,653.000000,685.000000,651.000000,667.000000,548.624573,269000
2007-03-01,666.000000,688.000000,567.000000,567.000000,466.372040,322000
2007-03-02,497.000000,517.000000,467.000000,467.000000,384.119476,1198000
2007-03-05,442.000000,456.000000,417.000000,417.000000,342.993195,849000
2007-03-06,407.000000,427.000000,350.000000,415.000000,341.348145,1067000
2007-03-07,430.000000,437.000000,395.000000,406.000000,333.945404,420000
2007-03-08,391.000000,398.000000,386.000000,388.000000,319.139954,207000
2007-03-09,398.000000,409.000000,390.000000,395.000000,324.897614,306000
2007-03-12,400.000000,413.000000,396.000000,401.000000,329.832764,217000
2007-03-13,398.000000,398.000000,390.000000,394.000000,324.075104,106000
2007-03-14,379.000000,381.000000,365.000000,374.000000,307.624573,214000
2007-03-15,365.000000,371.000000,345.000000,347.000000,285.416382,286000
2007-03-16,332.000000,345.000000,305.000000,320.000000,263.208191,420000
2007-03-19,340.000000,370.000000,331.000000,370.000000,304.334473,415000
2007-03-20,405.000000,420.000000,386.000000,420.000000,345.460754,369000
2007-03-22,470.000000,470.000000,460.000000,470.000000,386.587036,356000
2007-03-23,480.000000,498.000000,425.000000,435.000000,357.798645,940000
2007-03-26,415.000000,430.000000,390.000000,396.000000,325.720154,479000
2007-03-27,381.000000,399.000000,368.000000,378.000000,310.914673,248000
2007-03-28,408.000000,425.000000,400.000000,410.000000,337.235504,343000
2007-03-29,390.000000,409.000000,389.000000,400.000000,329.010254,150000
2007-03-30,400.000000,406.000000,383.000000,388.000000,319.139954,131000
2007-04-02,390.000000,417.000000,390.000000,402.000000,330.655304,197000
2007-04-03,407.000000,417.000000,385.000000,386.000000,317.494904,152000
2007-04-04,391.000000,397.000000,386.000000,388.000000,319.139954,95000
2007-04-05,388.000000,396.000000,385.000000,392.000000,322.430054,71000
2007-04-06,395.000000,442.000000,393.000000,442.000000,363.556335,809000
2007-04-09,443.000000,489.000000,426.000000,449.000000,369.313995,684000
2007-04-10,434.000000,434.000000,406.000000,415.000000,341.348145,242000
2007-04-11,416.000000,434.000000,400.000000,420.000000,345.460754,172000
2007-04-12,420.000000,438.000000,410.000000,428.000000,352.040955,117000
2007-04-13,433.000000,440.000000,412.000000,420.000000,345.460754,103000
2007-04-16,416.000000,424.000000,400.000000,402.000000,330.655304,77000
2007-04-17,402.000000,425.000000,400.000000,403.000000,331.477814,84000
